document_id,passage_id,annotation_id,entity_text,start_offset,length,type,MESH,CompositeRole
17919553,0,0,hepatitis,6,9,Disease,D056486,
17919553,0,1,telithromycin,41,13,Chemical,C106791,
17919553,1,2,hepatotoxicity,92,14,Disease,D056486,
17919553,1,3,hepatic injury,170,14,Disease,D056486,
17919553,1,4,adverse drug reactions,214,22,Disease,D064420,
17919553,1,5,jaundice,475,8,Disease,D007565,
17919553,1,6,nausea,494,6,Disease,D009325,
17919553,1,7,vomiting,506,8,Disease,D014839,
17919553,1,8,telithromycin,539,13,Chemical,C106791,
17919553,1,9,upper respiratory tract infection,577,33,Disease,D012141,
17919553,1,10,alanine,669,7,Chemical,D000409,
17919553,1,11,aspartate,732,9,Chemical,D001224,
17919553,1,12,bilirubin,904,9,Chemical,D001663,
17919553,1,13,bilirubin,950,9,Chemical,D001663,
17919553,1,14,alcohol,1037,7,Chemical,D000431,
17919553,1,15,hepatitis,1130,9,Disease,D056486,
17919553,1,16,telithromycin,1180,13,Chemical,C106791,
17919553,1,17,Telithromycin,1252,13,Chemical,C106791,
17919553,1,18,hepatic dysfunction,1449,19,Disease,D008107,
17919553,1,19,adverse drug reaction,1507,21,Disease,D064420,
17919553,1,20,telithromycin,1548,13,Chemical,C106791,
17919553,1,21,hepatitis,1594,9,Disease,D056486,
17919553,1,22,toxic hepatitis,1670,15,Disease,D056486,
17919553,1,23,hepatitis,1701,9,Disease,D056486,
17919553,1,24,telithromycin,1830,13,Chemical,C106791,
17919553,1,25,hepatitis,1904,9,Disease,D056486,
17919553,1,26,telithromycin,1961,13,Chemical,C106791,
15632880,0,0,Spironolactone,0,14,Chemical,D013148,
15632880,0,1,renal insufficiency,23,19,Disease,D051437,
15632880,0,2,hyperkalemia,47,12,Disease,D006947,
15632880,0,3,heart failure,77,13,Disease,D006333,
15632880,1,4,spironolactone,165,14,Chemical,D013148,
15632880,1,5,heart failure,183,13,Disease,D006333,
15632880,1,6,hyperkalemia,229,12,Disease,D006947,
15632880,1,7,renal insufficiency,251,19,Disease,D051437,
15632880,1,8,heart failure,300,13,Disease,D006333,
15632880,1,9,spironolactone,349,14,Chemical,D013148,
15632880,1,10,hyperkalemia,535,12,Disease,D006947,
15632880,1,11,renal insufficiency,552,19,Disease,D051437,
15632880,1,12,heart failure,575,13,Disease,D006333,
15632880,1,13,spironolactone,611,14,Chemical,D013148,
15632880,1,14,heart failure,673,13,Disease,D006333,
15632880,1,15,spironolactone,709,14,Chemical,D013148,
15632880,1,16,hyperkalemia,784,12,Disease,D006947,
15632880,1,17,K,798,1,Chemical,D011188,
15632880,1,18,renal insufficiency,818,19,Disease,D051437,
15632880,1,19,Cr,839,2,Chemical,D002857,
15632880,1,20,spironolactone,1110,14,Chemical,D013148,
15632880,1,21,hyperkalemia,1132,12,Disease,D006947,
15632880,1,22,renal failure,1157,13,Disease,D051437,
15632880,1,23,hyperkalemia,1204,12,Disease,D006947,
15632880,1,24,diabetes,1252,8,Disease,D003920,
15632880,1,25,potassium,1288,9,Chemical,D011188,
15632880,1,26,potassium,1324,9,Chemical,D011188,
15632880,1,27,renal insufficiency,1454,19,Disease,D051437,
15632880,1,28,creatinine,1531,10,Chemical,D003404,
15632880,1,29,thiazide,1624,8,Chemical,D049971,
15632880,1,30,Spironolactone,1671,14,Chemical,D013148,
15632880,1,31,hyperkalemia,1694,12,Disease,D006947,
15632880,1,32,renal insufficiency,1711,19,Disease,D051437,
11773892,0,0,End-stage renal disease,0,23,Disease,D007676,
11773892,0,1,ESRD,25,4,Disease,D007676,
11773892,1,2,cyclosporine,190,12,Chemical,D016572,
11773892,1,3,tacrolimus,207,10,Chemical,D016559,
11773892,1,4,nephrotoxic,239,11,Disease,D007674,
11773892,1,5,end-stage renal disease,436,23,Disease,D007676,
11773892,1,6,ESRD,461,4,Disease,D007676,
11773892,1,7,ESRD,533,4,Disease,D007676,
11773892,1,8,chronic renal failure,542,21,Disease,D007676,
11773892,1,9,CRF,565,3,Disease,D007676,
11773892,1,10,CRF,851,3,Disease,D007676,
11773892,1,11,ESRD,858,4,Disease,D007676,
11773892,1,12,CRF,871,3,Disease,D007676,
11773892,1,13,creatinine,892,10,Chemical,D003404,
11773892,1,14,ESRD,925,4,Disease,D007676,
11773892,1,15,ESRD,1051,4,Disease,D007676,
11773892,1,16,ESRD,1092,4,Disease,D007676,
11773892,1,17,renal dysfunction,1155,17,Disease,D007674,
11773892,1,18,CRF,1184,3,Disease,D007676,
11773892,1,19,ESRD,1197,4,Disease,D007676,
11773892,1,20,CRF,1241,3,Disease,D007676,
11773892,1,21,ESRD,1249,4,Disease,D007676,
11773892,1,22,creatinine,1293,10,Chemical,D003404,
11773892,1,23,hepatorenal syndrome,1350,20,Disease,D006530,
11773892,1,24,creatinine,1480,10,Chemical,D003404,
11773892,1,25,creatinine,1627,10,Chemical,D003404,
11773892,1,26,CRF,1762,3,Disease,D007676,
11773892,1,27,ESRD,1769,4,Disease,D007676,
11773892,1,28,ESRD,1965,4,Disease,D007676,
11773892,1,29,ESRD,2047,4,Disease,D007676,
11773892,1,30,ESRD,2089,4,Disease,D007676,
11773892,1,31,ESRD,2182,4,Disease,D007676,
11773892,1,32,CRF,2297,3,Disease,D007676,
11773892,1,33,ESRD,2305,4,Disease,D007676,
11773892,1,34,ESRD,2345,4,Disease,D007676,
11773892,1,35,ESRD,2450,4,Disease,D007676,
11773892,1,36,creatinine,2499,10,Chemical,D003404,
11773892,1,37,hepatorenal syndrome,2538,20,Disease,D006530,
11773892,1,38,creatinine,2590,10,Chemical,D003404,
11773892,1,39,CRF,2675,3,Disease,D007676,
11773892,1,40,ESRD,2682,4,Disease,D007676,
10835440,0,0,nimodipine,22,10,Chemical,D009553,
10835440,0,1,acute stroke,69,12,Disease,D020521,
10835440,1,2,Nimodipine,123,10,Chemical,D009553,
10835440,1,3,Stroke,148,6,Disease,D020521,
10835440,1,4,nimodipine,198,10,Chemical,D009553,
10835440,1,5,reduction in blood pressure,217,27,Disease,D007022,
10835440,1,6,acute stroke,280,12,Disease,D020521,
10835440,1,7,BP reduction,451,12,Disease,D007022,
10835440,1,8,ischemic stroke,512,15,Disease,D002544,
10835440,1,9,nimodipine,621,10,Chemical,D009553,
10835440,1,10,nimodipine,663,10,Chemical,D009553,
10835440,1,11,Nimodipine,931,10,Chemical,D009553,
10835440,1,12,reduction in systolic BP,992,24,Disease,D007022,
10835440,1,13,DBP reduction,1169,13,Disease,D007022,
10835440,1,14,DBP reduction,1296,13,Disease,D007022,
10835440,1,15,death,1422,5,Disease,D003643,
10835440,1,16,death,1512,5,Disease,D003643,
10835440,1,17,nimodipine,1829,10,Chemical,D009553,
10835440,1,18,acute stroke,1846,12,Disease,D020521,
10835440,1,19,nimodipine,1873,10,Chemical,D009553,
10835440,1,20,nimodipine,1988,10,Chemical,D009553,
9523805,0,0,Transient neurologic symptoms,0,29,Disease,D009422,
9523805,0,1,prilocaine,78,10,Chemical,D011318,
9523805,0,2,bupivacaine,93,11,Chemical,D002045,
9523805,0,3,lidocaine,115,9,Chemical,D008012,
9523805,1,4,transient neurologic symptoms,168,29,Disease,D009422,
9523805,1,5,TNSs,199,4,Disease,D009422,
9523805,1,6,lidocaine,223,9,Chemical,D008012,
9523805,1,7,bupivacaine,275,11,Chemical,D002045,
9523805,1,8,lidocaine,365,9,Chemical,D008012,
9523805,1,9,Prilocaine,432,10,Chemical,D011318,
9523805,1,10,lidocaine,517,9,Chemical,D008012,
9523805,1,11,prilocaine,594,10,Chemical,D011318,
9523805,1,12,lidocaine,610,9,Chemical,D008012,
9523805,1,13,bupivacaine,624,11,Chemical,D002045,
9523805,1,14,TNSs,692,4,Disease,D009422,
9523805,1,15,lidocaine,920,9,Chemical,D008012,
9523805,1,16,glucose,938,7,Chemical,D005947,
9523805,1,17,prilocaine,950,10,Chemical,D011318,
9523805,1,18,glucose,969,7,Chemical,D005947,
9523805,1,19,bupivacaine,986,11,Chemical,D002045,
9523805,1,20,glucose,1006,7,Chemical,D005947,
9523805,1,21,TNSs,1277,4,Disease,D009422,
9523805,1,22,lidocaine,1414,9,Chemical,D008012,
9523805,1,23,TNSs,1436,4,Disease,D009422,
9523805,1,24,prilocaine,1469,10,Chemical,D011318,
9523805,1,25,bupivacaine,1535,11,Chemical,D002045,
9523805,1,26,TNSs,1551,4,Disease,D009422,
9523805,1,27,lidocaine,1606,9,Chemical,D008012,
9523805,1,28,prilocaine,1620,10,Chemical,D011318,
9523805,1,29,bupivacaine,1703,11,Chemical,D002045,
9523805,1,30,Prilocaine,1771,10,Chemical,D011318,
9523805,1,31,lidocaine,1803,9,Chemical,D008012,
9523805,1,32,TNSs,1912,4,Disease,D009422,
9245658,0,0,nicotine,12,8,Chemical,D009538,
9245658,0,1,cardiovascular disease,40,22,Disease,D002318,
9245658,1,2,Nicotine,64,8,Chemical,D009538,
9245658,1,3,cardiovascular disease,150,22,Disease,D002318,
9245658,1,4,nicotine,227,8,Chemical,D009538,
9245658,1,5,atherosclerosis,270,15,Disease,D050197,
9245658,1,6,nicotine,388,8,Chemical,D009538,
9245658,1,7,nicotine,524,8,Chemical,D009538,
9245658,1,8,carbon monoxide,631,15,Chemical,D002248,
9245658,1,9,Nicotine,648,8,Chemical,D009538,
9245658,1,10,thrombosis,684,10,Disease,D013927,
9245658,1,11,nicotine,771,8,Chemical,D009538,
9245658,1,12,nicotine,820,8,Chemical,D009538,
9245658,1,13,nicotine,947,8,Chemical,D009538,
9245658,1,14,nicotine,995,8,Chemical,D009538,
9034419,0,0,Seizure,0,7,Disease,D012640,
9034419,0,1,venlafaxine,25,11,Chemical,C047426,
9034419,0,2,overdose,37,8,Disease,D062787,
9034419,1,3,venlafaxine,78,11,Chemical,C047426,
9034419,1,4,overdose,90,8,Disease,D062787,
9034419,1,5,major depression,139,16,Disease,D003865,
9034419,1,6,overdose,164,8,Disease,D062787,
9034419,1,7,venlafaxine,176,11,Chemical,C047426,
9034419,1,8,venlafaxine,246,11,Chemical,C047426,
9034419,1,9,seizure,321,7,Disease,D012640,
9034419,1,10,venlafaxine,383,11,Chemical,C047426,
9034419,1,11,venlafaxine,513,11,Chemical,C047426,
9034419,1,12,overdose,525,8,Disease,D062787,
9034419,1,13,seizure,565,7,Disease,D012640,
9034419,1,14,venlafaxine,636,11,Chemical,C047426,
9034419,1,15,venlafaxine,753,11,Chemical,C047426,
9034419,1,16,overdose,765,8,Disease,D062787,
9034419,1,17,seizure,833,7,Disease,D012640,
8829025,0,0,nifedipine,10,10,Chemical,D009543,
8829025,0,1,tacrolimus,80,10,Chemical,D016559,
8829025,1,2,nifedipine,106,10,Chemical,D009543,
8829025,1,3,tacrolimus,185,10,Chemical,D016559,
8829025,1,4,tacrolimus,282,10,Chemical,D016559,
8829025,1,5,hypertensive,353,12,Disease,D006973,
8829025,1,6,nifedipine,394,10,Chemical,D009543,
8829025,1,7,nifedipine,470,10,Chemical,D009543,
8829025,1,8,Nifedipine,548,10,Chemical,D009543,
8829025,1,9,creatinine,646,10,Chemical,D003404,
8829025,1,10,nifedipine,716,10,Chemical,D009543,
8829025,1,11,nephrotoxicity,743,14,Disease,D007674,
8829025,1,12,tacrolimus,774,10,Chemical,D016559,
8829025,1,13,hypertension,877,12,Disease,D006973,
8437969,0,0,Sinus arrest,0,12,Disease,D054138,
8437969,0,1,cimetidine,49,10,Chemical,D002927,
8437969,1,2,cimetidine,121,10,Chemical,D002927,
8437969,1,3,bradyarrhythmias,183,16,Disease,D001919,
8437969,1,4,leukemia,224,8,Disease,D007938,
8437969,1,5,cardiac disease,251,15,Disease,D006331,
8437969,1,6,sinus arrest,315,12,Disease,D054138,
8437969,1,7,cimetidine,364,10,Chemical,D002927,
8437969,1,8,arrhythmias,391,11,Disease,D001145,
8437969,1,9,cimetidine,430,10,Chemical,D002927,
8437969,1,10,ranitidine,513,10,Chemical,D011899,
8437969,1,11,sinus arrest,570,12,Disease,D054138,
8437969,1,12,cimetidine,619,10,Chemical,D002927,
7890216,0,0,gall bladder stones,15,19,Disease,D042882,
7890216,0,1,octreotide,51,10,Chemical,D015282,
7890216,0,2,ursodeoxycholic acid,80,20,Chemical,D014580,
7890216,1,3,Octreotide,102,10,Chemical,D015282,
7890216,1,4,acromegaly,141,10,Disease,D000172,
7890216,1,5,gall bladder stones,161,19,Disease,D042882,
7890216,1,6,octreotide,377,10,Chemical,D015282,
7890216,1,7,acromegalic,396,11,Disease,D000172,
7890216,1,8,gall stones,422,11,Disease,D042882,
7890216,1,9,gall stones,456,11,Disease,D042882,
7890216,1,10,cholesterol,555,11,Chemical,D002784,
7890216,1,11,cholesterol,773,11,Chemical,D002784,
7890216,1,12,cholesterol,958,11,Chemical,D002784,
7890216,1,13,cholesterol,1050,11,Chemical,D002784,
7890216,1,14,cholesterol,1151,11,Chemical,D002784,
7890216,1,15,ursodeoxycholic acid,1244,20,Chemical,D014580,
7890216,1,16,UDCA,1266,4,Chemical,D014580,
7890216,1,17,UDCA,1337,4,Chemical,D014580,
7890216,1,18,gall stone,1490,10,Disease,D042882,
7890216,1,19,cholesterol,1548,11,Chemical,D002784,
7890216,1,20,gall stone,1634,10,Disease,D042882,
7890216,1,21,octreotide,1694,10,Chemical,D015282,
7890216,1,22,gall stones,1713,11,Disease,D042882,
7890216,1,23,cholesterol,1760,11,Chemical,D002784,
7890216,1,24,gall stone disease,1814,18,Disease,D042882,
7890216,1,25,gall stones,1905,11,Disease,D042882,
7890216,1,26,calcium,1928,7,Chemical,D002118,
7468724,0,0,Cardiovascular complications,0,28,Disease,D002318,
7468724,0,1,terbutaline,45,11,Chemical,D013726,
7468724,0,2,preterm labor,71,13,Disease,D007752,
7468724,1,3,cardiovascular complications,93,28,Disease,D002318,
7468724,1,4,terbutaline,169,11,Chemical,D013726,
7468724,1,5,preterm labor,185,13,Disease,D007752,
7199841,0,0,2-chloroprocaine-CE,53,19,Chemical,C004616,
7199841,0,1,bupivacaine,74,11,Chemical,D002045,
7199841,1,2,2-chloroprocaine-CE,248,19,Chemical,C004616,
7199841,1,3,neurotoxicity,377,13,Disease,D020258,
7199841,1,4,bupivacaine,502,11,Chemical,D002045,
7199841,1,5,2-chloroprocaine-CE,524,19,Chemical,C004616,
7199841,1,6,2-chloroprocaine-CE,679,19,Chemical,C004616,
7199841,1,7,paralysis,731,9,Disease,D010243,
7199841,1,8,bupivacaine,776,11,Chemical,D002045,
7199841,1,9,paralysis,862,9,Disease,D010243,
7199841,1,10,2-chloroprocaine-CE,925,19,Chemical,C004616,
7199841,1,11,subpial necrosis,956,16,Disease,D013118,
7199841,1,12,bupivacaine,1074,11,Chemical,D002045,
6640832,0,0,adriamycin,15,10,Chemical,D004317,
6640832,0,1,bladder carcinoma,41,17,Disease,D001749|D002277,CompositeMention
6640832,0,2,bladder carcinoma,41,17,Disease,D001749,IndividualMention
6640832,0,3,carcinoma,49,9,Disease,D002277,IndividualMention
6640832,1,4,carcinoma of the bladder,145,24,Disease,D001749|D002277,CompositeMention
6640832,1,5,carcinoma of the bladder,145,24,Disease,D001749,IndividualMention
6640832,1,6,carcinoma,145,9,Disease,D002277,IndividualMention
6640832,1,7,Adriamycin,171,10,Chemical,D004317,
6640832,1,8,bladder tumors,285,14,Disease,D001749,
6640832,1,9,cystitis,561,8,Disease,D003556,
6640832,1,10,tumors,1048,6,Disease,D009369,
6640832,1,11,tumor,1187,5,Disease,D009369,
6640832,1,12,Adriamycin,1419,10,Chemical,D004317,
3560096,0,0,Hyperkalemia,0,12,Disease,D006947,
3560096,0,1,sulindac,29,8,Chemical,D013467,
3560096,1,2,Hyperkalemia,47,12,Disease,D006947,
3560096,1,3,indomethacin,163,12,Chemical,D007213,
3560096,1,4,sulindac,244,8,Chemical,D013467,
3560096,1,5,prostacyclin,299,12,Chemical,D011464,
3560096,1,6,hyperkalemia,354,12,Disease,D006947,
3560096,1,7,sulindac,429,8,Chemical,D013467,
3560096,1,8,potassium,482,9,Chemical,D011188,
3560096,1,9,sulindac,538,8,Chemical,D013467,
3560096,1,10,potassium,594,9,Chemical,D011188,
3560096,1,11,sulindac,713,8,Chemical,D013467,
3560096,1,12,hyperkalemia,726,12,Disease,D006947,
3560096,1,13,sulindac,792,8,Chemical,D013467,
3358181,0,0,Ventricular tachyarrhythmias,0,28,Disease,D014693,
3358181,0,1,ritodrine,59,9,Chemical,D012312,
3358181,1,2,ritodrine,154,9,Chemical,D012312,
3358181,1,3,preterm labor,168,13,Disease,D007752,
3358181,1,4,ritodrine,248,9,Chemical,D012312,
3358181,1,5,cardiovascular complications,354,28,Disease,D002318,
3358181,1,6,ritodrine,422,9,Chemical,D012312,
3358181,1,7,potassium,505,9,Chemical,D011188,
3358181,1,8,ephedrine,662,9,Chemical,D004809,
3358181,1,9,phenylephrine,805,13,Chemical,D010656,
3358181,1,10,hypotensive,828,11,Disease,D007022,
3358181,1,11,tachycardia,854,11,Disease,D013610,
2887062,0,0,estrogen,70,8,Chemical,D004967,
2887062,0,1,prolactinomas,91,13,Disease,D015175,
2887062,0,2,bromocriptine,111,13,Chemical,D001971,
2887062,1,3,bromocriptine,162,13,Chemical,D001971,
2887062,1,4,prolactinoma,179,12,Disease,D015175,
2887062,1,5,estrogen,288,8,Chemical,D004967,
2887062,1,6,prolactinoma,309,12,Disease,D015175,
2887062,1,7,bromocriptine,359,13,Chemical,D001971,
2887062,1,8,prolactinoma,613,12,Disease,D015175,
2887062,1,9,bromocriptine,866,13,Chemical,D001971,
2887062,1,10,prolactinoma,1095,12,Disease,D015175,
2887062,1,11,prolactinoma,1409,12,Disease,D015175,
2887062,1,12,bromocriptine,1524,13,Chemical,D001971,
2887062,1,13,adenoma,1555,7,Disease,D000236,
2887062,1,14,bromocriptine,1770,13,Chemical,D001971,
2425813,0,0,prednisolone,35,12,Chemical,D011239,
2425813,1,1,Liver enlargement,112,17,Disease,D006529,
2425813,1,2,muscle wastage,134,14,Disease,D009133,
2425813,1,3,prednisolone,218,12,Chemical,D011239,
2425813,1,4,prednisolone,670,12,Chemical,D011239,
2375138,0,0,midazolam,23,9,Chemical,D008874,
2375138,0,1,cardiorespiratory arrest,44,24,Disease,D006323,
2375138,0,2,death,73,5,Disease,D003643,
2375138,1,3,Midazolam hydrochloride,80,23,Chemical,D008874,
2375138,1,4,respiratory and cardiovascular depression,265,41,Disease,D012140|D002318,CompositeMention
2375138,1,5,respiratory depression,265,11,Disease,D012140,IndividualMention
2375138,1,5,respiratory depression,296,10,Disease,D012140,IndividualMention
2375138,1,6,cardiovascular depression,281,25,Disease,D002318,IndividualMention
2375138,1,7,cardiorespiratory arrest,358,24,Disease,D006323,
2375138,1,8,death,387,5,Disease,D003643,
2375138,1,9,midazolam,441,9,Chemical,D008874,
2375138,1,10,midazolam,474,9,Chemical,D008874,
2265898,0,0,epilepsy,7,8,Disease,D004827,
2265898,0,1,levodopa/carbidopa,26,18,Chemical,C009265,
2265898,1,2,chronic renal failure,170,21,Disease,D007676,
2265898,1,3,carbidopa/levodopa,294,18,Chemical,C009265,
2265898,1,4,hallucinosis,352,12,Disease,D001523,
2265898,1,5,seizures,379,8,Disease,D012640,
2265898,1,6,vitamin B6,550,10,Chemical,D025101,
2071257,0,0,L-alpha-glyceryl-phosphorylcholine,10,34,Chemical,D005997,
2071257,0,1,amnesia,48,7,Disease,D000647,
2071257,0,2,scopolamine,66,11,Chemical,D012601,
2071257,1,3,L-alpha-glycerylphosphorylcholine,136,33,Chemical,D005997,
2071257,1,4,L-alpha-GFC,171,11,Chemical,D005997,
2071257,1,5,memory impairment,187,17,Disease,D008569,
2071257,1,6,scopolamine,216,11,Chemical,D012601,
2071257,1,7,L-alpha-GFC,373,11,Chemical,D005997,
2071257,1,8,scopolamine,434,11,Chemical,D012601,
2071257,1,9,impairment of attention and memory,638,34,Disease,D008569,
2071257,1,10,scopolamine,684,11,Chemical,D012601,
1592014,0,0,Seizures,0,8,Disease,D012640,
1592014,0,1,cocaine,24,7,Chemical,D003042,
1592014,0,2,benzoylecgonine,43,15,Chemical,C005618,
1592014,1,3,cocaine,92,7,Chemical,D003042,
1592014,1,4,seizures,170,8,Disease,D012640,
1592014,1,5,strokes,183,7,Disease,D020521,
1592014,1,6,cocaine,272,7,Chemical,D003042,
1592014,1,7,cocaine,389,7,Chemical,D003042,
1592014,1,8,benzoylecgonine,398,15,Chemical,C005618,
1592014,1,9,BE,415,2,Chemical,C005618,
1592014,1,10,seizures,429,8,Disease,D012640,
1592014,1,11,cocaine,498,7,Chemical,D003042,
1592014,1,12,BE,509,2,Chemical,C005618,
1592014,1,13,seizure,634,7,Disease,D012640,
1592014,1,14,seizures,695,8,Disease,D012640,
1592014,1,15,BE,705,2,Chemical,C005618,
1592014,1,16,seizures,716,8,Disease,D012640,
1592014,1,17,cocaine,832,7,Chemical,D003042,
1592014,1,18,cocaine,849,7,Chemical,D003042,
1592014,1,19,seizures,865,8,Disease,D012640,
1592014,1,20,death,947,5,Disease,D003643,
1592014,1,21,BE,971,2,Chemical,C005618,
1592014,1,22,death,1047,5,Disease,D003643,
1592014,1,23,seizure,1170,7,Disease,D012640,
1592014,1,24,BE,1190,2,Chemical,C005618,
1592014,1,25,seizures,1225,8,Disease,D012640,
1592014,1,26,cocaine,1281,7,Chemical,D003042,
1592014,1,27,seizures,1314,8,Disease,D012640,
1592014,1,28,cocaine,1341,7,Chemical,D003042,
1592014,1,29,BE,1354,2,Chemical,C005618,
1592014,1,30,seizures,1365,8,Disease,D012640,
1592014,1,31,cocaine,1438,7,Chemical,D003042,
1592014,1,32,seizures,1454,8,Disease,D012640,
1592014,1,33,cocaine,1498,7,Chemical,D003042,
1592014,1,34,BE,1518,2,Chemical,C005618,
1436384,0,0,amphetamine,19,11,Chemical,D000661,
1436384,0,1,neurotoxicity,39,13,Disease,D020258,
1436384,0,2,dopamine,69,8,Chemical,D004298,
1436384,0,3,LY274614,100,8,Chemical,C070935,
1436384,0,4,amino acid,124,10,Chemical,D000596,
1436384,1,5,LY274614,147,8,Chemical,C070935,
1436384,1,6,"3SR,4aRS,6SR,8aRS-6-[phosphonomethyl]decahydr oisoquinoline-3- carboxylic acid",157,78,Chemical,C070935,
1436384,1,7,N-methyl-D-aspartate,286,20,Chemical,D016202,
1436384,1,8,NMDA,308,4,Chemical,D016202,
1436384,1,9,glutamate,325,9,Chemical,D018698,
1436384,1,10,dopamine,403,8,Chemical,D004298,
1436384,1,11,amphetamine,431,11,Chemical,D000661,
1436384,1,12,iprindole,446,9,Chemical,D007488,
1436384,1,13,amphetamine,523,11,Chemical,D000661,
1436384,1,14,iprindole,578,9,Chemical,D007488,
1436384,1,15,dopamine,625,8,Chemical,D004298,
1436384,1,16,dopamine,692,8,Chemical,D004298,
1436384,1,17,dizocilpine,736,11,Chemical,D016291,
1436384,1,18,MK-801,749,6,Chemical,D016291,
1436384,1,19,NMDA,789,4,Chemical,D016202,
1436384,1,20,LY274614,811,8,Chemical,C070935,
1436384,1,21,NMDA,849,4,Chemical,D016202,
1436384,1,22,LY274614,891,8,Chemical,C070935,
1436384,1,23,LY274614,975,8,Chemical,C070935,
